eQkpaikka;tili;Kausi;period;eur
5540;31093;2020;10;-35418,27
5540;32060;2020;10;-1847,93
5540;32190;2020;10;-600
5540;5360;2020;10;443,99
5540;5376;2020;10;273
5540;5377;2020;10;59,32
5540;54310;2020;10;1366,79
5540;54410;2020;10;3606,98
5540;54470;2020;10;752
5540;54480;2020;10;555,1
5540;54530;2020;10;91,63
5540;54640;2020;10;227,38
5540;55310;2020;10;1978,29
5540;56310;2020;10;2198,09
5540;56320;2020;10;1515,36
5540;56460;2020;10;145,68
5540;57000;2020;10;2611,9
5540;58000;2020;10;1847,86
5540;59000;2020;10;7958,25
5540;60000;2020;10;408,72
5540;60800;2020;10;546,45
5540;6110;2020;10;-1386,21
5540;61100;2020;10;627,59
5540;65410;2020;10;3881,28
5540;65500;2020;10;2418,5
5541;13820;2020;10;2709645,5
5541;5376;2020;10;327,6
5541;5377;2020;10;50
5542;31020;2020;10;-782,48
5542;31023;2020;10;-33819,41
5542;31033;2020;10;-19381,3
5542;31080;2020;10;-7396,31
5542;31083;2020;10;-122,22
5542;31093;2020;10;-22248,22
5542;5376;2020;10;419,78
5542;5377;2020;10;59,22
5542;54315;2020;10;1648,3
5542;5441;2020;10;1283,94
5542;54415;2020;10;3525,04
5542;54435;2020;10;28,65
5542;54455;2020;10;3351,51
5542;54475;2020;10;541,38
5542;54485;2020;10;2053,19
5542;54645;2020;10;18,58
5542;54805;2020;10;839,48
5542;55315;2020;10;342,92
5542;56315;2020;10;886,73
5542;56465;2020;10;39,7
5542;57005;2020;10;2052,68
5542;58005;2020;10;960,48
5542;59005;2020;10;6892,41
5542;60005;2020;10;779,99
5542;6110;2020;10;-1019,08
5542;61105;2020;10;82,6
5542;64625;2020;10;275,52
5542;65325;2020;10;269,43
5542;65335;2020;10;138,84
5542;65465;2020;10;429,67
5542;65505;2020;10;6286,35
5542;67505;2020;10;13839,84
5543;13825;2020;10;333,99
5543;31023;2020;10;-11043,14
5543;31033;2020;10;-68429,59
5543;31043;2020;10;-1410,83
5543;31080;2020;10;-9361,79
5543;32063;2020;10;-2048,56
5543;34193;2020;10;-396
5543;53315;2020;10;3215,35
5543;5367;2020;10;11997,81
5543;5377;2020;10;69,07
5543;5378;2020;10;259,12
5543;54315;2020;10;709,98
5543;54415;2020;10;333,15
5543;54485;2020;10;169,48
5543;54505;2020;10;59,73
5543;54535;2020;10;328,23
5543;54645;2020;10;72,87
5543;54805;2020;10;117,4
5543;55315;2020;10;244,5
5543;56315;2020;10;783,03
5543;56325;2020;10;145,52
5543;56465;2020;10;134,52
5543;56805;2020;10;254,18
5543;57005;2020;10;2043,61
5543;58005;2020;10;2204,27
5543;59005;2020;10;4996,04
5543;60005;2020;10;703,23
5543;6110;2020;10;-1412,79
5543;65325;2020;10;1164,8
5543;65405;2020;10;1928,54
5543;65505;2020;10;847,19
5543;67505;2020;10;-3488,61
5543;69000;2020;10;8025
5543;8700;2020;10;25,98
5547;13825;2020;10;3559,79
5547;31023;2020;10;-254401,51
5547;31033;2020;10;-30901,4
5547;31043;2020;10;-7912,3
5547;31080;2020;10;-3540,53
5547;32063;2020;10;-163,47
5547;34193;2020;10;-2063,57
5547;5331;2020;10;3621,85
5547;53711;2020;10;114,78
5547;5376;2020;10;353,13
5547;5377;2020;10;59,78
5547;54305;2020;10;6763,26
5547;54315;2020;10;5386,17
5547;54415;2020;10;8877,01
5547;54475;2020;10;876,04
5547;54505;2020;10;716,29
5547;54535;2020;10;1160,13
5547;54645;2020;10;763,99
5547;54805;2020;10;9791,21
5547;55315;2020;10;1240,72
5547;56315;2020;10;2146,18
5547;56465;2020;10;929,1
5547;57005;2020;10;4006,97
5547;57505;2020;10;5319,68
5547;59005;2020;10;7285,42
5547;60005;2020;10;697,67
5547;60405;2020;10;958,84
5547;6110;2020;10;-1900
5547;61105;2020;10;392,62
5547;6180;2020;10;259,24
5547;62135;2020;10;979,03
5547;64705;2020;10;333,59
5547;65325;2020;10;4925,16
5547;65405;2020;10;1498,58
5547;65415;2020;10;1089,3
5547;65505;2020;10;4004,81
5547;67505;2020;10;-3124,03
5547;67555;2020;10;54,33
5547;6890;2020;10;-230,99
5548;13825;2020;10;-10555,15
5548;31023;2020;10;-6082,12
5548;31033;2020;10;-106899,45
5548;31043;2020;10;-2811,98
5548;31080;2020;10;-5114,71
5548;31090;2020;10;-720,77
5548;31093;2020;10;-28570,76
5548;32050;2020;10;-488,23
5548;32060;2020;10;-1973,94
5548;32063;2020;10;-39,46
5548;32190;2020;10;-223,74
5548;34193;2020;10;-23398,5
5548;39000;2020;10;2770,9
5548;5331;2020;10;3229,12
5548;53645;2020;10;297,68
5548;5376;2020;10;157,42
5548;5377;2020;10;66,56
5548;5378;2020;10;-3,2
5548;54315;2020;10;1295,65
5548;54415;2020;10;1302,74
5548;54455;2020;10;1819,6
5548;54475;2020;10;291,17
5548;54645;2020;10;468,84
5548;55315;2020;10;939,08
5548;56315;2020;10;2320,85
5548;56465;2020;10;253,8
5548;57005;2020;10;2538,53
5548;57505;2020;10;2594,39
5548;58005;2020;10;2145,44
5548;59005;2020;10;5367,27
5548;60005;2020;10;779,36
5548;6110;2020;10;-1235,85
5548;61105;2020;10;91,37
5548;64705;2020;10;988,41
5548;65325;2020;10;1897,21
5548;65405;2020;10;1514,65
5548;65415;2020;10;7307,53
5548;65505;2020;10;1145,31
5548;8700;2020;10;-40,75
5549;13820;2020;10;1155
5549;31023;2020;10;-281081,91
5549;31043;2020;10;-2565,86
5549;31093;2020;10;-38136,37
5549;34193;2020;10;-63793,67
5549;53325;2020;10;1626
5549;5341;2020;10;1524,37
5549;53715;2020;10;14,42
5549;5376;2020;10;958,76
5549;5377;2020;10;53,83
5549;53835;2020;10;9081,3
5549;54415;2020;10;50,35
5549;54475;2020;10;56,97
5549;62200;2020;10;62169
5549;67505;2020;10;8915,04
5550;31023;2020;10;-60264,15
5550;31033;2020;10;-2887,46
5550;31043;2020;10;-917,89
5550;31080;2020;10;-3471,3
5550;5377;2020;10;51,09
5550;54315;2020;10;415,49
5550;54335;2020;10;379,05
5550;5441;2020;10;1600
5550;54415;2020;10;334,42
5550;54475;2020;10;-418,83
5550;54645;2020;10;101,03
5550;54805;2020;10;155,57
5550;54915;2020;10;62,74
5550;55315;2020;10;325,59
5550;56315;2020;10;827,05
5550;56465;2020;10;26,05
5550;57005;2020;10;1112,7
5550;59005;2020;10;1168,16
5550;60805;2020;10;266,27
5550;6110;2020;10;-548,19
5550;61105;2020;10;116,08
5550;64625;2020;10;590,01
5550;64705;2020;10;1116,12
5550;65505;2020;10;1369,44
5550;6900;2020;10;15892,19
5551;1382;2020;10;154
5551;13820;2020;10;2457859,56
5551;5377;2020;10;44,8
5551;6211;2020;10;45628,09
5552;31023;2020;10;-10999,87
5552;31033;2020;10;-196614,51
5552;31043;2020;10;-4522,33
5552;31080;2020;10;-1372,83
5552;31083;2020;10;-26709,42
5552;32060;2020;10;-4125,66
5552;32063;2020;10;-48,05
5552;34193;2020;10;-944,85
5552;5331;2020;10;3226,44
5552;53325;2020;10;95,78
5552;5341;2020;10;1512,39
5552;5377;2020;10;74,39
5552;5378;2020;10;395
5552;5389;2020;10;400
5552;53895;2020;10;54,45
5552;54315;2020;10;1770,5
5552;54335;2020;10;480,93
5552;54415;2020;10;4621,86
5552;54485;2020;10;1083,23
5552;54500;2020;10;407,9
5552;54535;2020;10;312,23
5552;54645;2020;10;1699,44
5552;54805;2020;10;166,36
5552;55315;2020;10;1006,24
5552;56315;2020;10;905,41
5552;56465;2020;10;87,6
5552;57005;2020;10;7745,37
5552;58005;2020;10;3432,26
5552;59005;2020;10;9118,86
5552;60005;2020;10;1609,05
5552;6110;2020;10;-3843,93
5552;61105;2020;10;2664,51
5552;64705;2020;10;65,05
5552;65315;2020;10;153,85
5552;65325;2020;10;829,31
5552;65335;2020;10;555,5
5552;65415;2020;10;896,76
5552;65465;2020;10;287,65
5552;65505;2020;10;348,2
5552;65705;2020;10;1347,53
5552;6750;2020;10;8400
5552;67505;2020;10;47,89
5552;8028;2020;10;-38,67
5552;8700;2020;10;79,01
5553;31023;2020;10;-56283,45
5553;31043;2020;10;-578,31
5553;31080;2020;10;-4507,23
5553;31083;2020;10;-3268,04
5553;31090;2020;10;-735,69
5553;31093;2020;10;-19840,77
5553;31880;2020;10;-41,01
5553;32060;2020;10;-66,96
5553;32090;2020;10;566,31
5553;53310;2020;10;962,87
5553;53640;2020;10;625
5553;53711;2020;10;51,46
5553;5376;2020;10;795,6
5553;5377;2020;10;50,39
5553;54310;2020;10;1356,05
5553;54410;2020;10;1451,16
5553;54470;2020;10;155,6
5553;54480;2020;10;444
5553;54500;2020;10;1305,92
5553;54530;2020;10;750,34
5553;54640;2020;10;8,89
5553;54800;2020;10;262,5
5553;55310;2020;10;331,44
5553;56310;2020;10;1546,32
5553;56460;2020;10;853,72
5553;57000;2020;10;1942,74
5553;58000;2020;10;873,44
5553;59000;2020;10;3685,56
5553;60000;2020;10;486,01
5553;6110;2020;10;-146,45
5553;61100;2020;10;39,56
5553;62130;2020;10;1679,23
5553;6219;2020;10;35,86
5553;65500;2020;10;4494,8
5553;65700;2020;10;90
5553;6890;2020;10;897,49
5553;69000;2020;10;440
5553;8028;2020;10;-33,58
5553;8700;2020;10;0,18
5553;9510;2020;10;-3686,7
5554;31023;2020;10;-54502,03
5554;31080;2020;10;-13384,93
5554;31090;2020;10;-1575,88
5554;31093;2020;10;-17185,77
5554;32010;2020;10;-144,73
5554;32060;2020;10;-52,77
5554;34190;2020;10;30,4
5554;34193;2020;10;-2925
5554;53310;2020;10;962,87
5554;53640;2020;10;625
5554;53711;2020;10;51,46
5554;5376;2020;10;312
5554;5377;2020;10;841,66
5554;53770;2020;10;48,39
5554;54310;2020;10;1305,87
5554;54410;2020;10;1412,49
5554;54470;2020;10;155,6
5554;54480;2020;10;375
5554;54500;2020;10;995,17
5554;54640;2020;10;161,7
5554;54800;2020;10;202
5554;55310;2020;10;302,11
5554;56310;2020;10;1208
5554;56460;2020;10;17,52
5554;57000;2020;10;1923,5
5554;58000;2020;10;1450,1
5554;59000;2020;10;3013,15
5554;60000;2020;10;623,26
5554;6110;2020;10;-144,91
5554;61100;2020;10;39,12
5554;62130;2020;10;1086,56
5554;6219;2020;10;35,86
5554;64600;2020;10;1503,2
5554;65500;2020;10;3928,77
5554;69000;2020;10;1155
5554;8028;2020;10;-0,89
5554;8700;2020;10;0,24
5554;8780;2020;10;220,54
73030;5331;2020;10;54869,16
73030;5341;2020;10;-622,87
73030;5360;2020;10;23406,74
73030;5364;2020;10;25620,54
73030;5365;2020;10;5480,88
73030;5367;2020;10;20686,54
73030;5376;2020;10;3690,42
73030;5377;2020;10;-249,44
73030;5379;2020;10;2215,45
73030;8600;2020;10;1101444,44
73030;8809;2020;10;668,22
73030;88090;2020;10;9117,45
