eQkpaikka;tili;Kausi;period;eur
1164;6110;2020;10;-176,22
1164;6300;2020;10;4622,37
1164;8780;2020;10;6,25
1165;31023;2020;10;-9741,89
1165;31093;2020;10;-5229,17
1165;53310;2020;10;936
1165;5377;2020;10;48,5
1165;6110;2020;10;-154,62
1167;31023;2020;10;-13795,5
1167;5331;2020;10;1160,64
1167;5377;2020;10;46,96
1167;6110;2020;10;-138,01
1170;31023;2020;10;-16653,21
1170;31093;2020;10;-3787,5
1170;53310;2020;10;1485
1170;5377;2020;10;48,77
1170;54310;2020;10;650
1170;59000;2020;10;476,09
1170;60000;2020;10;216,53
1170;6110;2020;10;-234,69
1171;31023;2020;10;-15704,29
1171;31093;2020;10;-2995,83
1171;53310;2020;10;1485
1171;5377;2020;10;48,59
1171;54310;2020;10;675
1171;59000;2020;10;1144,65
1171;6110;2020;10;-264,46
1172;31023;2020;10;-20117,18
1172;32053;2020;10;-726,24
1172;34193;2020;10;-363,12
1172;5331;2020;10;1354,08
1172;5377;2020;10;46,96
1172;6000;2020;10;363,12
1172;6110;2020;10;-188,02
1173;31023;2020;10;-11229,81
1173;32193;2020;10;-50
1173;5331;2020;10;1160,64
1173;5377;2020;10;45,42
1173;5800;2020;10;50
1173;6110;2020;10;-122,2
1173;6211;2020;10;1760,68
1174;31023;2020;10;-12183,12
1174;5331;2020;10;1160,64
1174;5377;2020;10;47
1174;6110;2020;10;-123,23
1175;31023;2020;10;-10811,67
1175;5331;2020;10;1160,64
1175;5377;2020;10;46,96
1175;5447;2020;10;248
1175;6110;2020;10;-107,67
1176;31023;2020;10;-11468,77
1176;5331;2020;10;1160,64
1176;5377;2020;10;45,42
1176;6110;2020;10;-121,69
1177;31023;2020;10;-11811,02
1177;5331;2020;10;1160,64
1177;5377;2020;10;34,88
1177;6110;2020;10;-123,58
1178;31023;2020;10;-31536,85
1178;5331;2020;10;1354,08
1178;5377;2020;10;45,42
1178;5378;2020;10;15
1178;6110;2020;10;-502,18
1178;6211;2020;10;1873,18
1178;8700;2020;10;37,66
1179;13960;2020;10;110
1179;31023;2020;10;-29679,77
1179;31033;2020;10;-69723,52
1179;31043;2020;10;-2703,8
1179;31080;2020;10;-2611,95
1179;31083;2020;10;-95,17
1179;31093;2020;10;-28488,15
1179;34193;2020;10;-26485,2
1179;5376;2020;10;561,31
1179;5377;2020;10;62,52
1179;54315;2020;10;296,85
1179;54335;2020;10;216,75
1179;54415;2020;10;192,21
1179;54455;2020;10;173,65
1179;54475;2020;10;95,76
1179;54485;2020;10;102,8
1179;54495;2020;10;922,5
1179;54505;2020;10;136,11
1179;54645;2020;10;570,13
1179;54805;2020;10;469,3
1179;55315;2020;10;278,93
1179;56315;2020;10;1528,27
1179;56465;2020;10;120,4
1179;56805;2020;10;342,33
1179;57005;2020;10;3674,48
1179;59005;2020;10;6445,18
1179;60005;2020;10;2579,41
1179;6110;2020;10;-1101,31
1179;64605;2020;10;390,65
1179;64625;2020;10;2394,07
1179;65325;2020;10;676,44
1179;65335;2020;10;306,56
1179;65415;2020;10;1114,04
1179;65505;2020;10;869,79
1179;65705;2020;10;2124,94
1179;67505;2020;10;28987,42
1179;69000;2020;10;15317,66
1180;31023;2020;10;-14259,07
1180;5331;2020;10;1547,52
1180;5377;2020;10;43,84
1180;6110;2020;10;-331,31
1180;6900;2020;10;2356
1181;31023;2020;10;-12774,28
1181;31323;2020;10;-920,82
1181;32193;2020;10;-153,41
1181;5331;2020;10;1354,08
1181;5377;2020;10;45,38
1181;6110;2020;10;-214,11
1181;6211;2020;10;920,82
1182;31023;2020;10;-8546
1182;32113;2020;10;150,82
1182;32123;2020;10;-4612,88
1182;5331;2020;10;1160,64
1182;5377;2020;10;34,88
1182;6110;2020;10;-150,82
1182;6300;2020;10;4612,88
1184;31023;2020;10;-22573,61
1184;32193;2020;10;-153,41
1184;5331;2020;10;1160,64
1184;5377;2020;10;43,84
1184;6110;2020;10;-226,9
1184;6900;2020;10;372
1185;31023;2020;10;-14600
1185;5331;2020;10;1160,64
1185;5377;2020;10;47,22
1185;5464;2020;10;50
1185;6110;2020;10;-182
1186;31023;2020;10;-19103,17
1186;5331;2020;10;1160,64
1186;5377;2020;10;47
1186;5800;2020;10;640
1186;6110;2020;10;-207,31
1187;31023;2020;10;-17159,42
1187;5331;2020;10;1160,64
1187;5377;2020;10;43,84
1187;6110;2020;10;-203,29
1187;6900;2020;10;558
1188;31023;2020;10;-16994,06
1188;5331;2020;10;1160,64
1188;5377;2020;10;36,46
1188;6110;2020;10;-203,9
1188;6900;2020;10;868
1189;31023;2020;10;-13840,3
1189;31323;2020;10;-1831,3
1189;5331;2020;10;1160,64
1189;5377;2020;10;43,84
1189;6110;2020;10;-194,54
1189;6211;2020;10;1831,3
1189;6900;2020;10;496
1190;32013;2020;10;-922,13
1190;32193;2020;10;-236,43
1190;34193;2020;10;-45900
1190;5331;2020;10;1160,64
1190;5377;2020;10;41,62
1190;5441;2020;10;152,94
1190;5800;2020;10;1818,46
1190;6110;2020;10;-407,15
1191;31023;2020;10;-10911,55
1191;32013;2020;10;-661,01
1191;32063;2020;10;-582,76
1191;32083;2020;10;-272,37
1191;5331;2020;10;1160,64
1191;5377;2020;10;52,01
1191;5700;2020;10;278,05
1191;5900;2020;10;606,5
1191;6110;2020;10;-116,8
1192;13820;2020;10;602,25
1192;53310;2020;10;936
1192;5377;2020;10;51,61
1192;5389;2020;10;35
1192;54530;2020;10;250,68
1192;57000;2020;10;653,14
1192;58000;2020;10;145,64
1192;59000;2020;10;598,04
1192;6110;2020;10;-236,3
1192;62220;2020;10;40,32
1193;31093;2020;10;-13536
1193;34193;2020;10;-39407
1193;53310;2020;10;4314
1193;5377;2020;10;52,88
1193;54310;2020;10;300
1193;54330;2020;10;176,14
1193;54450;2020;10;590
1193;54470;2020;10;70
1193;54480;2020;10;405
1193;54640;2020;10;73,88
1193;55310;2020;10;400
1193;57000;2020;10;2078,65
1193;59000;2020;10;2085,39
1193;60000;2020;10;745,79
1193;6110;2020;10;-391,13
1193;65320;2020;10;421,94
1193;65500;2020;10;152,6
1194;13820;2020;10;468
1194;31023;2020;10;-409721,73
1194;31083;2020;10;-19740,23
1194;31093;2020;10;-9228,85
1194;32060;2020;10;-4744,23
1194;34193;2020;10;-30621,06
1194;53310;2020;10;4200
1194;5377;2020;10;60,06
1194;54310;2020;10;7407,45
1194;54330;2020;10;102,2
1194;54410;2020;10;1748,44
1194;54430;2020;10;70,83
1194;54450;2020;10;395,34
1194;54470;2020;10;1150,1
1194;54490;2020;10;180
1194;54500;2020;10;265,2
1194;54530;2020;10;850
1194;54640;2020;10;532,5
1194;54800;2020;10;417,24
1194;55310;2020;10;2390
1194;56800;2020;10;528
1194;57000;2020;10;9506,94
1194;57500;2020;10;2530,29
1194;58000;2020;10;3333,6
1194;59000;2020;10;26667,35
1194;6110;2020;10;-2030,38
1194;6300;2020;10;0,01
1194;65310;2020;10;384,68
1194;65410;2020;10;118,42
1194;65500;2020;10;53,4
1194;65720;2020;10;3200
1195;31023;2020;10;-76922,79
1195;31040;2020;10;-2851,6
1195;31080;2020;10;-1102,98
1195;31083;2020;10;-367,63
1195;31093;2020;10;-40605,32
1195;32010;2020;10;-113,41
1195;32013;2020;10;-907,53
1195;32060;2020;10;-1645,06
1195;32063;2020;10;-2605,89
1195;34193;2020;10;-68245,06
1195;5377;2020;10;61,78
1195;54315;2020;10;1932,94
1195;54335;2020;10;1623,96
1195;54415;2020;10;2731,89
1195;54435;2020;10;36,37
1195;54455;2020;10;262,89
1195;54475;2020;10;303
1195;54495;2020;10;124,51
1195;54505;2020;10;43,03
1195;54535;2020;10;155,52
1195;54645;2020;10;514,94
1195;54805;2020;10;996,2
1195;54915;2020;10;380,12
1195;55325;2020;10;1567,72
1195;56315;2020;10;535,1
1195;57005;2020;10;5000,82
1195;58005;2020;10;1807,82
1195;59005;2020;10;18136,52
1195;60005;2020;10;979,21
1195;60805;2020;10;135,37
1195;6110;2020;10;-1372,96
1195;64625;2020;10;931,18
1195;65325;2020;10;1503,54
1195;65335;2020;10;787,38
1195;65415;2020;10;7314,37
1195;65505;2020;10;4001,07
1195;65705;2020;10;1092,95
1196;31023;2020;10;-15533,71
1196;32123;2020;10;-6561,04
1196;32193;2020;10;-123,5
1196;5331;2020;10;1160,64
1196;5377;2020;10;47,13
1196;5531;2020;10;123,5
1196;6110;2020;10;-34,26
1196;6300;2020;10;6561,04
1197;32063;2020;10;-420,74
1197;32083;2020;10;-1575,09
1197;32113;2020;10;508,23
1197;32123;2020;10;410,03
1197;32193;2020;10;77,09
1197;5331;2020;10;1744,68
1197;5377;2020;10;45,42
1197;5431;2020;10;206,96
1197;5441;2020;10;978,6
1197;5700;2020;10;2543,59
1197;5900;2020;10;420,74
1197;6110;2020;10;-151,49
1197;8700;2020;10;0,57
1198;13825;2020;10;-30415,69
1198;31023;2020;10;-20127,59
1198;31033;2020;10;-6978,42
1198;31043;2020;10;-1804,11
1198;31080;2020;10;-190,94
1198;31083;2020;10;-1293,71
1198;31093;2020;10;-928,42
1198;34193;2020;10;-53124,4
1198;5377;2020;10;62,14
1198;53785;2020;10;24,02
1198;54315;2020;10;409,93
1198;54415;2020;10;65,37
1198;54485;2020;10;345,11
1198;54495;2020;10;3217,74
1198;54505;2020;10;16,51
1198;54535;2020;10;99,71
1198;54645;2020;10;197,21
1198;54805;2020;10;553,96
1198;55315;2020;10;509,65
1198;56315;2020;10;393,7
1198;56325;2020;10;221,59
1198;57005;2020;10;2693,63
1198;58005;2020;10;1037,74
1198;59005;2020;10;3652,26
1198;60005;2020;10;1156,19
1198;6110;2020;10;-923,31
1198;64705;2020;10;926,67
1198;67505;2020;10;30964,11
1198;80224;2020;10;-2,56
1199;31023;2020;10;-18740,76
1199;31043;2020;10;-1873,26
1199;31083;2020;10;-625
1199;34193;2020;10;-27483,99
1199;5377;2020;10;61,86
1199;54315;2020;10;1566,63
1199;54485;2020;10;25,27
1199;54535;2020;10;110,44
1199;54645;2020;10;124,33
1199;56465;2020;10;59,21
1199;57005;2020;10;2289,4
1199;59005;2020;10;2184,76
1199;60805;2020;10;354,16
1199;6110;2020;10;-525,31
1199;65325;2020;10;200,38
1199;65415;2020;10;137,96
1199;65465;2020;10;8434,46
1200;31023;2020;10;-239256,39
1200;32063;2020;10;-25,59
1200;32193;2020;10;-1166,05
1200;53315;2020;10;1112,12
1200;5377;2020;10;52,35
1200;54415;2020;10;146,54
1200;6110;2020;10;-390,25
1202;31020;2020;10;-2348,11
1202;31023;2020;10;-31915,57
1202;53315;2020;10;979,28
1202;5377;2020;10;55,62
1202;53895;2020;10;106,66
1202;54315;2020;10;983,1
1202;54415;2020;10;1622,43
1202;54485;2020;10;497,73
1202;54535;2020;10;330,15
1202;54645;2020;10;66,99
1202;54805;2020;10;324,04
1202;56315;2020;10;519,99
1202;56465;2020;10;275,9
1202;57005;2020;10;2482,99
1202;58005;2020;10;1312,79
1202;59005;2020;10;2338,27
1202;60805;2020;10;706,82
1202;65325;2020;10;519,2
1202;65505;2020;10;77,39
1203;32193;2020;10;-213,59
1203;34193;2020;10;-37245
1203;5331;2020;10;1354,08
1203;5377;2020;10;46,85
1203;5531;2020;10;213,59
1203;6110;2020;10;-481,61
1204;31023;2020;10;-16267,31
1204;5331;2020;10;1160,64
1204;5377;2020;10;34,88
1204;5800;2020;10;300
1204;6110;2020;10;-203,17
1205;31023;2020;10;-30870,39
1205;31033;2020;10;-67758,8
1205;31043;2020;10;-823,8
1205;31083;2020;10;-4393,59
1205;31093;2020;10;-34998,57
1205;5377;2020;10;53,89
1205;54315;2020;10;299,07
1205;54415;2020;10;1368,61
1205;54455;2020;10;419,21
1205;54645;2020;10;612,73
1205;55315;2020;10;664,6
1205;56315;2020;10;1138,73
1205;56465;2020;10;312,1
1205;56805;2020;10;225,71
1205;57005;2020;10;4273,42
1205;5800;2020;10;480
1205;58005;2020;10;768,35
1205;59005;2020;10;3841,59
1205;60005;2020;10;667,28
1205;6110;2020;10;-627,49
1205;65335;2020;10;114,15
1205;65505;2020;10;4543,95
1205;65705;2020;10;306,94
1205;65725;2020;10;1990,99
1206;13820;2020;10;220
1206;31023;2020;10;-87637,17
1206;31043;2020;10;-2110,97
1206;31093;2020;10;-19988,23
1206;32063;2020;10;-5000
1206;34193;2020;10;-1978,17
1206;53310;2020;10;4575
1206;5377;2020;10;56,68
1206;54310;2020;10;730,38
1206;54410;2020;10;616,48
1206;54450;2020;10;1489,82
1206;54480;2020;10;148
1206;54500;2020;10;275,9
1206;54530;2020;10;67,04
1206;54800;2020;10;222,5
1206;55310;2020;10;1477,11
1206;57000;2020;10;3860,44
1206;58000;2020;10;846,4
1206;59000;2020;10;6974,33
1206;60000;2020;10;539,53
1206;6110;2020;10;-581,77
1206;64620;2020;10;1454,74
1206;64700;2020;10;2612,14
1206;65320;2020;10;1440,84
1206;65500;2020;10;412,02
1206;8700;2020;10;7,61
1207;13820;2020;10;-814
1207;31023;2020;10;-44729,71
1207;31043;2020;10;-3592,9
1207;31083;2020;10;-142,1
1207;31093;2020;10;-8615,92
1207;32063;2020;10;-1707,53
1207;34193;2020;10;-3184,9
1207;5377;2020;10;53,71
1207;54310;2020;10;512,34
1207;54330;2020;10;212,05
1207;54470;2020;10;949,6
1207;54530;2020;10;65
1207;54640;2020;10;2,53
1207;54800;2020;10;362,5
1207;55310;2020;10;446,88
1207;57000;2020;10;3337,85
1207;58000;2020;10;399,16
1207;59000;2020;10;2346,5
1207;60000;2020;10;568
1207;6110;2020;10;-304,35
1207;64620;2020;10;383,2
1207;65500;2020;10;467,9
1207;68900;2020;10;814
1207;8700;2020;10;5,66
1208;13820;2020;10;165
1208;31023;2020;10;-39299,7
1208;31093;2020;10;-13720,08
1208;32063;2020;10;-2349,07
1208;34193;2020;10;-6176,14
1208;53310;2020;10;4239
1208;5377;2020;10;57,77
1208;54310;2020;10;558,67
1208;54410;2020;10;1794,89
1208;54450;2020;10;1204,64
1208;54480;2020;10;107,26
1208;54800;2020;10;245
1208;55310;2020;10;465,07
1208;57000;2020;10;1112,15
1208;58000;2020;10;379,7
1208;59000;2020;10;1441,66
1208;60000;2020;10;233,61
1208;6110;2020;10;-272,64
1208;62130;2020;10;963,67
1208;64620;2020;10;416,09
1208;64700;2020;10;407,9
1208;65320;2020;10;104
1208;65400;2020;10;3221,63
1208;65410;2020;10;593,23
1208;8700;2020;10;3,06
1209;31023;2020;10;-169395,06
1209;31080;2020;10;-1468,5
1209;31083;2020;10;-1500
1209;31093;2020;10;-14507,7
1209;34193;2020;10;-6798,73
1209;53320;2020;10;385
1209;5377;2020;10;64,33
1209;54310;2020;10;3448,54
1209;54330;2020;10;970,3
1209;5441;2020;10;98,4
1209;54410;2020;10;6203,74
1209;54470;2020;10;107
1209;54480;2020;10;444
1209;54500;2020;10;517,5
1209;54640;2020;10;16,79
1209;54800;2020;10;378,04
1209;55310;2020;10;2017,17
1209;56310;2020;10;5339,18
1209;56320;2020;10;120
1209;56460;2020;10;166,64
1209;56800;2020;10;212,6
1209;57000;2020;10;3432,95
1209;58000;2020;10;892,2
1209;59000;2020;10;13823,29
1209;60000;2020;10;1111,81
1209;6110;2020;10;-663,56
1209;64620;2020;10;83,09
1209;64700;2020;10;1318,2
1209;65500;2020;10;2180,93
1209;67500;2020;10;148660,13
1210;31023;2020;10;-10464,46
1210;5331;2020;10;1160,64
1210;5377;2020;10;38,04
1210;5531;2020;10;126,16
1210;6110;2020;10;-141,41
1210;6300;2020;10;2297,95
1211;31023;2020;10;-17574,49
1211;53310;2020;10;936
1211;5377;2020;10;46,7
1211;6110;2020;10;-234,31
1212;14001;2020;10;-47728,5
1212;31323;2020;10;-18584,43
1212;34193;2020;10;-26363,16
1212;5341;2020;10;620
1212;5377;2020;10;47,6
1212;6110;2020;10;-278,46
1213;31023;2020;10;-29637
1213;5331;2020;10;1354,08
1213;5377;2020;10;45,38
1213;6110;2020;10;-340,95
1215;31013;2020;10;-1144,65
1215;31020;2020;10;-185,47
1215;31023;2020;10;-132036,17
1215;31033;2020;10;-32965,54
1215;31043;2020;10;-3100,45
1215;31080;2020;10;-3584,47
1215;31083;2020;10;-6736,73
1215;31093;2020;10;-75985,97
1215;32010;2020;10;-2421,06
1215;32060;2020;10;-30
1215;34193;2020;10;-166684,97
1215;5341;2020;10;519,72
1215;5377;2020;10;80,36
1215;53895;2020;10;810,74
1215;54305;2020;10;3118,22
1215;54315;2020;10;826,41
1215;54335;2020;10;1076,22
1215;54415;2020;10;4756
1215;54455;2020;10;100,56
1215;54475;2020;10;409,04
1215;54485;2020;10;461,03
1215;54535;2020;10;687,57
1215;54645;2020;10;185,73
1215;54805;2020;10;310,78
1215;55315;2020;10;944,68
1215;55325;2020;10;203,72
1215;56315;2020;10;2121,43
1215;56325;2020;10;348,41
1215;56465;2020;10;118,1
1215;56805;2020;10;111,32
1215;57005;2020;10;3258,29
1215;57505;2020;10;3651,62
1215;58005;2020;10;3745,42
1215;60005;2020;10;1029,66
1215;6110;2020;10;-2807,28
1215;61105;2020;10;1125,17
1215;62135;2020;10;2429,1
1215;64625;2020;10;323,69
1215;64705;2020;10;830,36
1215;65325;2020;10;1110,34
1215;65415;2020;10;688,35
1215;65505;2020;10;567,97
1215;65705;2020;10;1568,48
1215;69000;2020;10;751,5
1215;80224;2020;10;-2,28
1218;1382;2020;10;628940
1218;5332;2020;10;80,6
1218;5377;2020;10;38,52
71030;5331;2020;10;14142,57
71030;5336;2020;10;4942095,56
71030;5341;2020;10;103,42
71030;5360;2020;10;8833,29
71030;5364;2020;10;56794,27
71030;5365;2020;10;1408,39
71030;5367;2020;10;72809,63
71030;5376;2020;10;36189,53
71030;5377;2020;10;13070,99
71030;5379;2020;10;2808,93
71030;5900;2020;10;1199,6
71030;6110;2020;10;-8648,41
71030;6211;2020;10;7576,94
71030;6489;2020;10;19556,98
71030;6871;2020;10;1515,75
71030;68710;2020;10;962,79
71030;8600;2020;10;1155111,12
71030;8800;2020;10;648,4
71030;88004;2020;10;404,52
